order_id,customer_id,product_id,channel_id,order_date,quantity,unit_price,total_amount,order_status,delivery_date
ORD-11154,CUST-0021,PROD-105,CH-01,2023-01-19,3,3221.29,9663.87,completed,2023-01-23
ORD-11155,CUST-0081,PROD-103,CH-01,2021-01-08,3,3714.61,11143.83,completed,2021-01-17
ORD-11156,CUST-0305,PROD-115,CH-02,2022-03-14,2,2616.8,5233.6,pending,
ORD-11157,CUST-0365,PROD-123,CH-01,2022-06-27,3,1828.62,5485.86,completed,2022-07-03
ORD-11158,CUST-0448,PROD-106,CH-03,2023-01-26,1,3605.58,3605.58,completed,2023-01-31
ORD-11159,CUST-0146,PROD-104,CH-01,2021-12-15,1,2837.12,2837.12,completed,2021-12-20
ORD-11160,CUST-0014,PROD-113,CH-02,2023-05-10,2,2239.31,4478.62,completed,2023-05-19
ORD-11161,CUST-0123,PROD-127,CH-01,2022-07-16,1,2641.01,2641.01,completed,2022-07-21
ORD-11162,CUST-0027,PROD-107,CH-02,2022-05-12,3,3718.81,11156.43,completed,2022-05-20
ORD-11163,CUST-0255,PROD-123,CH-03,2021-02-21,3,1828.62,5485.86,cancelled,
ORD-11164,CUST-0084,PROD-130,CH-03,2022-01-10,1,1868.22,1868.22,completed,2022-01-16
ORD-11165,CUST-0064,PROD-144,CH-03,2022-08-29,3,1202.67,3608.01,completed,2022-09-02
ORD-11166,CUST-0447,PROD-110,CH-01,2023-12-14,3,2635.02,7905.06,completed,2023-12-20
ORD-11167,CUST-0284,PROD-148,CH-02,2021-12-28,3,1847.98,5543.94,refunded,2022-01-04
ORD-11168,CUST-0185,PROD-112,CH-03,2023-07-09,3,3413.06,10239.18,completed,2023-07-12
ORD-11169,CUST-0117,PROD-146,CH-01,2022-10-25,2,1869.39,3738.78,pending,
ORD-11170,CUST-0375,PROD-109,CH-02,2023-12-06,2,2552.17,5104.34,cancelled,
ORD-11171,CUST-0318,PROD-115,CH-02,2023-10-01,1,2616.8,2616.8,completed,2023-10-09
ORD-11172,CUST-0163,PROD-143,CH-01,2023-05-18,1,2100.35,2100.35,completed,2023-05-21
ORD-11173,CUST-0369,PROD-138,CH-01,2021-12-03,3,1695.68,5087.04,completed,2021-12-07
ORD-11174,CUST-0333,PROD-117,CH-01,2021-09-29,3,2591.06,7773.18,completed,2021-10-06
ORD-11175,CUST-0434,PROD-105,CH-01,2022-05-01,1,3221.29,3221.29,completed,2022-05-03
ORD-11176,CUST-0007,PROD-101,CH-01,2023-01-11,5,2062.47,10312.35,completed,2023-01-13
ORD-11177,CUST-0255,PROD-155,CH-01,2021-12-23,5,469.35,2346.75,completed,2021-12-26
ORD-11178,CUST-0187,PROD-129,CH-01,2023-11-05,1,2312.12,2312.12,completed,2023-11-12
ORD-11179,CUST-0214,PROD-128,CH-02,2021-04-04,3,2085.07,6255.21,completed,2021-04-13
ORD-11180,CUST-0318,PROD-105,CH-03,2023-01-26,2,3221.29,6442.58,completed,2023-01-28
ORD-11181,CUST-0034,PROD-102,CH-03,2023-10-10,2,3124.58,6249.16,completed,2023-10-16
ORD-11182,CUST-0189,PROD-125,CH-02,2021-04-17,2,2577.58,5155.16,completed,2021-04-26
ORD-11183,CUST-0483,PROD-128,CH-01,2021-07-05,3,2085.07,6255.21,completed,2021-07-13
ORD-11184,CUST-0139,PROD-103,CH-03,2023-04-30,1,3714.61,3714.61,completed,2023-05-05
ORD-11185,CUST-0369,PROD-134,CH-01,2023-11-11,1,1351.99,1351.99,cancelled,
ORD-11186,CUST-0028,PROD-125,CH-01,2023-12-09,1,2577.58,2577.58,completed,2023-12-16
ORD-11187,CUST-0494,PROD-151,CH-02,2023-09-10,1,694.05,694.05,completed,2023-09-15
ORD-11188,CUST-0030,PROD-112,CH-01,2021-10-28,1,3413.06,3413.06,completed,2021-11-05
ORD-11189,CUST-0019,PROD-104,CH-01,2022-04-10,1,2837.12,2837.12,completed,2022-04-19
ORD-11190,CUST-0393,PROD-109,CH-01,2022-10-20,2,2552.17,5104.34,completed,2022-10-22
ORD-11191,CUST-0406,PROD-125,CH-01,2021-06-29,2,2577.58,5155.16,completed,2021-07-03
ORD-11192,CUST-0399,PROD-151,CH-02,2022-11-29,1,694.05,694.05,completed,2022-12-07
ORD-11193,CUST-0483,PROD-130,CH-03,2021-06-29,3,1868.22,5604.66,completed,2021-07-03
ORD-11194,CUST-0331,PROD-106,CH-02,2022-06-18,3,3605.58,10816.74,cancelled,
ORD-11195,CUST-0058,PROD-110,CH-03,2023-10-28,2,2635.02,5270.04,completed,2023-10-30
ORD-11196,CUST-0089,PROD-101,CH-01,2021-01-29,3,2062.47,6187.41,cancelled,
ORD-11197,CUST-0086,PROD-115,CH-02,2021-09-04,3,2616.8,7850.4,completed,2021-09-09
ORD-11198,CUST-0483,PROD-106,CH-02,2022-01-25,1,3605.58,3605.58,completed,2022-01-31
ORD-11199,CUST-0016,PROD-123,CH-01,2023-08-02,2,1828.62,3657.24,completed,2023-08-08
ORD-11200,CUST-0430,PROD-107,CH-03,2021-07-20,1,3718.81,3718.81,cancelled,
ORD-11201,CUST-0242,PROD-111,CH-01,2023-06-03,2,3494.37,6988.74,completed,2023-06-05
ORD-11202,CUST-0464,PROD-140,CH-01,2022-11-10,1,1752.42,1752.42,completed,2022-11-13
ORD-11203,CUST-0262,PROD-145,CH-01,2022-11-24,1,2094.18,2094.18,completed,2022-11-28
ORD-11204,CUST-0497,PROD-140,CH-01,2023-10-20,4,1752.42,7009.68,completed,2023-10-26
ORD-11205,CUST-0375,PROD-155,CH-01,2022-07-18,1,469.35,469.35,completed,2022-07-26
ORD-11206,CUST-0168,PROD-154,CH-03,2023-06-02,2,998.62,1997.24,pending,
ORD-11207,CUST-0330,PROD-144,CH-01,2022-06-27,1,1202.67,1202.67,pending,
ORD-11208,CUST-0147,PROD-109,CH-01,2023-06-11,1,2552.17,2552.17,completed,2023-06-20
ORD-11209,CUST-0197,PROD-106,CH-01,2023-03-02,1,3605.58,3605.58,completed,2023-03-07
ORD-11210,CUST-0262,PROD-106,CH-02,2023-04-10,1,3605.58,3605.58,completed,2023-04-17
ORD-11211,CUST-0467,PROD-109,CH-01,2023-07-05,1,2552.17,2552.17,pending,
ORD-11212,CUST-0106,PROD-106,CH-01,2022-12-03,2,3605.58,7211.16,completed,2022-12-08
ORD-11213,CUST-0084,PROD-139,CH-01,2021-06-26,1,1168.54,1168.54,completed,2021-07-01
ORD-11214,CUST-0064,PROD-129,CH-01,2022-10-09,2,2312.12,4624.24,completed,2022-10-11
ORD-11215,CUST-0387,PROD-149,CH-01,2021-04-22,1,1190.52,1190.52,completed,2021-04-26
ORD-11216,CUST-0484,PROD-105,CH-01,2023-02-12,1,3221.29,3221.29,cancelled,
ORD-11217,CUST-0234,PROD-155,CH-01,2021-08-26,1,469.35,469.35,completed,2021-08-29
ORD-11218,CUST-0284,PROD-105,CH-02,2023-07-02,2,3221.29,6442.58,cancelled,
ORD-11219,CUST-0293,PROD-132,CH-03,2022-12-09,1,1633.99,1633.99,completed,2022-12-17
ORD-11220,CUST-0164,PROD-145,CH-02,2022-04-28,2,2094.18,4188.36,completed,2022-05-07
ORD-11221,CUST-0493,PROD-112,CH-03,2022-05-24,2,3413.06,6826.12,completed,2022-05-28
ORD-11222,CUST-0127,PROD-105,CH-01,2023-11-14,3,3221.29,9663.87,completed,2023-11-16
ORD-11223,CUST-0187,PROD-106,CH-01,2022-04-05,1,3605.58,3605.58,completed,2022-04-10
ORD-11224,CUST-0483,PROD-130,CH-01,2023-12-15,1,1868.22,1868.22,completed,2023-12-23
ORD-11225,CUST-0275,PROD-140,CH-01,2023-08-05,1,1752.42,1752.42,completed,2023-08-12
ORD-11226,CUST-0337,PROD-126,CH-02,2022-01-03,4,2119.57,8478.28,pending,
ORD-11227,CUST-0338,PROD-111,CH-01,2021-08-05,2,3494.37,6988.74,completed,2021-08-12
ORD-11228,CUST-0111,PROD-135,CH-01,2023-08-26,1,1649.8,1649.8,completed,2023-09-03
ORD-11229,CUST-0369,PROD-140,CH-01,2021-05-20,1,1752.42,1752.42,completed,2021-05-28
ORD-11230,CUST-0405,PROD-131,CH-01,2021-02-04,5,2870.03,14350.15,completed,2021-02-12
ORD-11231,CUST-0419,PROD-113,CH-01,2021-06-23,1,2239.31,2239.31,completed,2021-06-29
ORD-11232,CUST-0399,PROD-106,CH-02,2023-12-11,2,3605.58,7211.16,completed,2023-12-16
ORD-11233,CUST-0008,PROD-104,CH-01,2021-05-28,2,2837.12,5674.24,refunded,2021-06-06
ORD-11234,CUST-0481,PROD-132,CH-03,2021-12-10,4,1633.99,6535.96,cancelled,
ORD-11235,CUST-0403,PROD-103,CH-01,2021-04-04,1,3714.61,3714.61,completed,2021-04-06
ORD-11236,CUST-0159,PROD-130,CH-01,2021-12-29,2,1868.22,3736.44,refunded,2022-01-03
ORD-11237,CUST-0080,PROD-129,CH-01,2021-11-29,3,2312.12,6936.36,completed,2021-12-08
ORD-11238,CUST-0294,PROD-110,CH-02,2022-05-21,1,2635.02,2635.02,completed,2022-05-25
ORD-11239,CUST-0220,PROD-136,CH-01,2023-08-27,1,1227.29,1227.29,completed,2023-09-04
ORD-11240,CUST-0060,PROD-143,CH-02,2021-06-04,2,2100.35,4200.7,completed,2021-06-09
ORD-11241,CUST-0402,PROD-105,CH-02,2023-12-01,2,3221.29,6442.58,cancelled,
ORD-11242,CUST-0084,PROD-124,CH-03,2021-01-26,1,2616.01,2616.01,cancelled,
ORD-11243,CUST-0199,PROD-109,CH-02,2023-01-14,3,2552.17,7656.51,pending,
ORD-11244,CUST-0097,PROD-155,CH-03,2023-08-18,1,469.35,469.35,completed,2023-08-21
ORD-11245,CUST-0139,PROD-104,CH-01,2023-08-08,2,2837.12,5674.24,completed,2023-08-12
ORD-11246,CUST-0105,PROD-112,CH-03,2021-04-21,3,3413.06,10239.18,completed,2021-04-24
ORD-11247,CUST-0268,PROD-128,CH-03,2022-01-14,2,2085.07,4170.14,completed,2022-01-18
ORD-11248,CUST-0021,PROD-126,CH-01,2022-01-21,2,2119.57,4239.14,completed,2022-01-23
ORD-11249,CUST-0453,PROD-108,CH-03,2022-06-02,2,2898.12,5796.24,completed,2022-06-10
ORD-11250,CUST-0201,PROD-150,CH-01,2022-01-03,4,583.16,2332.64,completed,2022-01-10
ORD-11251,CUST-0031,PROD-129,CH-01,2022-08-06,1,2312.12,2312.12,completed,2022-08-12
ORD-11252,CUST-0002,PROD-102,CH-03,2022-01-31,1,3124.58,3124.58,completed,2022-02-08
ORD-11253,CUST-0115,PROD-137,CH-02,2022-01-02,1,1872.15,1872.15,completed,2022-01-09
ORD-11254,CUST-0189,PROD-145,CH-02,2023-02-06,1,2094.18,2094.18,cancelled,
ORD-11255,CUST-0143,PROD-138,CH-02,2022-04-29,5,1695.68,8478.4,completed,2022-05-02
ORD-11256,CUST-0302,PROD-114,CH-01,2021-01-15,1,3231.42,3231.42,refunded,2021-01-18
ORD-11257,CUST-0133,PROD-112,CH-02,2021-05-31,3,3413.06,10239.18,cancelled,
ORD-11258,CUST-0086,PROD-129,CH-02,2021-01-09,1,2312.12,2312.12,completed,2021-01-18
ORD-11259,CUST-0201,PROD-138,CH-01,2022-11-16,2,1695.68,3391.36,refunded,2022-11-20
ORD-11260,CUST-0266,PROD-111,CH-02,2021-07-13,1,3494.37,3494.37,completed,2021-07-16
ORD-11261,CUST-0072,PROD-102,CH-02,2021-01-03,1,3124.58,3124.58,completed,2021-01-11
ORD-11262,CUST-0064,PROD-113,CH-01,2021-12-15,4,2239.31,8957.24,completed,2021-12-24
ORD-11263,CUST-0061,PROD-113,CH-01,2022-10-14,4,2239.31,8957.24,completed,2022-10-16
ORD-11264,CUST-0033,PROD-111,CH-01,2022-04-19,1,3494.37,3494.37,pending,
ORD-11265,CUST-0105,PROD-111,CH-01,2021-05-23,2,3494.37,6988.74,completed,2021-05-26
ORD-11266,CUST-0255,PROD-149,CH-02,2021-06-29,5,1190.52,5952.6,refunded,2021-07-05
ORD-11267,CUST-0265,PROD-109,CH-01,2022-10-09,1,2552.17,2552.17,completed,2022-10-16
ORD-11268,CUST-0146,PROD-105,CH-01,2023-02-26,1,3221.29,3221.29,refunded,2023-02-28
ORD-11269,CUST-0204,PROD-108,CH-01,2021-02-19,1,2898.12,2898.12,completed,2021-02-22
ORD-11270,CUST-0185,PROD-132,CH-03,2023-01-05,4,1633.99,6535.96,completed,2023-01-12
ORD-11271,CUST-0139,PROD-109,CH-02,2023-01-21,2,2552.17,5104.34,completed,2023-01-28
ORD-11272,CUST-0214,PROD-114,CH-02,2022-04-30,3,3231.42,9694.26,completed,2022-05-09
ORD-11273,CUST-0215,PROD-127,CH-03,2021-12-06,2,2641.01,5282.02,completed,2021-12-14
ORD-11274,CUST-0206,PROD-154,CH-01,2022-05-12,4,998.62,3994.48,completed,2022-05-21
ORD-11275,CUST-0163,PROD-106,CH-01,2023-07-16,1,3605.58,3605.58,completed,2023-07-24
ORD-11276,CUST-0442,PROD-121,CH-03,2023-10-28,2,2039.76,4079.52,completed,2023-11-05
ORD-11277,CUST-0189,PROD-109,CH-01,2022-01-21,1,2552.17,2552.17,completed,2022-01-26
ORD-11278,CUST-0448,PROD-106,CH-01,2021-04-01,1,3605.58,3605.58,pending,
ORD-11279,CUST-0201,PROD-131,CH-01,2022-06-09,2,2870.03,5740.06,pending,
ORD-11280,CUST-0407,PROD-138,CH-01,2022-10-16,3,1695.68,5087.04,refunded,2022-10-18
ORD-11281,CUST-0256,PROD-114,CH-01,2022-01-13,2,3231.42,6462.84,completed,2022-01-17
ORD-11282,CUST-0199,PROD-106,CH-03,2021-08-28,3,3605.58,10816.74,completed,2021-09-01
ORD-11283,CUST-0368,PROD-129,CH-01,2022-01-04,1,2312.12,2312.12,refunded,2022-01-08
ORD-11284,CUST-0089,PROD-120,CH-01,2022-07-09,2,1732.27,3464.54,completed,2022-07-16
ORD-11285,CUST-0305,PROD-103,CH-01,2022-08-24,3,3714.61,11143.83,completed,2022-08-29
ORD-11286,CUST-0155,PROD-125,CH-02,2023-10-22,4,2577.58,10310.32,completed,2023-10-31
ORD-11287,CUST-0124,PROD-123,CH-02,2023-05-02,2,1828.62,3657.24,completed,2023-05-06
ORD-11288,CUST-0117,PROD-116,CH-02,2023-11-17,5,1866.98,9334.9,pending,
ORD-11289,CUST-0138,PROD-108,CH-01,2022-09-28,3,2898.12,8694.36,completed,2022-09-30
ORD-11290,CUST-0331,PROD-105,CH-03,2021-12-06,2,3221.29,6442.58,cancelled,
ORD-11291,CUST-0344,PROD-107,CH-02,2022-06-03,1,3718.81,3718.81,completed,2022-06-08
ORD-11292,CUST-0265,PROD-105,CH-01,2023-05-06,1,3221.29,3221.29,completed,2023-05-15
ORD-11293,CUST-0126,PROD-114,CH-02,2021-09-12,1,3231.42,3231.42,completed,2021-09-16
ORD-11294,CUST-0189,PROD-111,CH-03,2023-04-29,2,3494.37,6988.74,completed,2023-05-04
ORD-11295,CUST-0265,PROD-102,CH-02,2023-11-07,1,3124.58,3124.58,cancelled,
ORD-11296,CUST-0483,PROD-147,CH-01,2023-08-06,1,1334.76,1334.76,completed,2023-08-14
ORD-11297,CUST-0111,PROD-107,CH-03,2023-01-22,1,3718.81,3718.81,cancelled,
ORD-11298,CUST-0117,PROD-111,CH-02,2022-12-12,3,3494.37,10483.11,completed,2022-12-16
ORD-11299,CUST-0308,PROD-107,CH-01,2022-04-25,2,3718.81,7437.62,completed,2022-04-28
ORD-11300,CUST-0089,PROD-112,CH-01,2023-10-12,2,3413.06,6826.12,completed,2023-10-16
ORD-11301,CUST-0435,PROD-103,CH-01,2022-09-20,1,3714.61,3714.61,completed,2022-09-29
ORD-11302,CUST-0037,PROD-121,CH-01,2022-01-23,1,2039.76,2039.76,completed,2022-01-30
ORD-11303,CUST-0215,PROD-150,CH-01,2022-02-18,1,583.16,583.16,completed,2022-02-20
ORD-11304,CUST-0172,PROD-103,CH-01,2023-08-04,1,3714.61,3714.61,completed,2023-08-08
ORD-11305,CUST-0480,PROD-144,CH-01,2021-05-29,2,1202.67,2405.34,completed,2021-06-05
ORD-11306,CUST-0393,PROD-109,CH-01,2022-01-04,1,2552.17,2552.17,completed,2022-01-12
ORD-11307,CUST-0275,PROD-106,CH-01,2022-11-30,2,3605.58,7211.16,cancelled,
ORD-11308,CUST-0311,PROD-106,CH-01,2021-07-23,1,3605.58,3605.58,cancelled,
ORD-11309,CUST-0117,PROD-135,CH-01,2023-01-11,4,1649.8,6599.2,pending,
ORD-11310,CUST-0131,PROD-102,CH-01,2021-01-28,2,3124.58,6249.16,completed,2021-02-01
ORD-11311,CUST-0216,PROD-131,CH-01,2022-06-11,1,2870.03,2870.03,cancelled,
ORD-11312,CUST-0435,PROD-136,CH-01,2023-04-06,1,1227.29,1227.29,cancelled,
ORD-11313,CUST-0008,PROD-124,CH-01,2022-09-24,1,2616.01,2616.01,completed,2022-09-27
ORD-11314,CUST-0234,PROD-108,CH-01,2022-09-14,1,2898.12,2898.12,refunded,2022-09-16
ORD-11315,CUST-0308,PROD-109,CH-02,2023-09-14,1,2552.17,2552.17,completed,2023-09-22
ORD-11316,CUST-0305,PROD-120,CH-01,2021-06-05,2,1732.27,3464.54,pending,
ORD-11317,CUST-0322,PROD-109,CH-01,2023-08-23,1,2552.17,2552.17,completed,2023-08-31
ORD-11318,CUST-0480,PROD-102,CH-01,2021-07-20,4,3124.58,12498.32,completed,2021-07-25
ORD-11319,CUST-0497,PROD-148,CH-02,2021-07-14,2,1847.98,3695.96,completed,2021-07-19
ORD-11320,CUST-0393,PROD-119,CH-02,2023-08-08,1,2695.51,2695.51,completed,2023-08-13
ORD-11321,CUST-0368,PROD-125,CH-03,2022-08-26,1,2577.58,2577.58,cancelled,
ORD-11322,CUST-0053,PROD-132,CH-03,2023-06-08,1,1633.99,1633.99,completed,2023-06-16
ORD-11323,CUST-0204,PROD-145,CH-01,2022-10-10,1,2094.18,2094.18,completed,2022-10-15
ORD-11324,CUST-0024,PROD-101,CH-01,2021-03-10,5,2062.47,10312.35,completed,2021-03-12
ORD-11325,CUST-0493,PROD-113,CH-03,2023-10-24,4,2239.31,8957.24,completed,2023-10-27
ORD-11326,CUST-0028,PROD-111,CH-01,2021-02-07,2,3494.37,6988.74,completed,2021-02-14
ORD-11327,CUST-0065,PROD-103,CH-01,2021-03-08,1,3714.61,3714.61,cancelled,
ORD-11328,CUST-0138,PROD-111,CH-01,2021-05-02,5,3494.37,17471.85,completed,2021-05-07
ORD-11329,CUST-0316,PROD-140,CH-02,2021-05-02,4,1752.42,7009.68,completed,2021-05-11
ORD-11330,CUST-0147,PROD-103,CH-01,2021-06-18,1,3714.61,3714.61,completed,2021-06-24
ORD-11331,CUST-0349,PROD-144,CH-02,2021-10-12,1,1202.67,1202.67,completed,2021-10-17
ORD-11332,CUST-0254,PROD-104,CH-02,2021-02-22,1,2837.12,2837.12,completed,2021-03-03
ORD-11333,CUST-0064,PROD-102,CH-03,2022-03-12,4,3124.58,12498.32,completed,2022-03-18
ORD-11334,CUST-0147,PROD-112,CH-02,2023-01-28,2,3413.06,6826.12,cancelled,
ORD-11335,CUST-0350,PROD-123,CH-03,2021-10-14,2,1828.62,3657.24,completed,2021-10-16
ORD-11336,CUST-0199,PROD-108,CH-02,2023-07-23,3,2898.12,8694.36,completed,2023-07-28
ORD-11337,CUST-0092,PROD-109,CH-02,2023-02-01,1,2552.17,2552.17,completed,2023-02-10
ORD-11338,CUST-0214,PROD-132,CH-01,2023-05-31,4,1633.99,6535.96,completed,2023-06-04
ORD-11339,CUST-0387,PROD-135,CH-02,2021-12-15,1,1649.8,1649.8,completed,2021-12-24
ORD-11340,CUST-0034,PROD-105,CH-02,2023-12-10,2,3221.29,6442.58,completed,2023-12-19
ORD-11341,CUST-0301,PROD-108,CH-01,2023-01-06,1,2898.12,2898.12,completed,2023-01-10
ORD-11342,CUST-0276,PROD-112,CH-01,2021-12-31,3,3413.06,10239.18,completed,2022-01-04
ORD-11343,CUST-0097,PROD-130,CH-01,2023-08-12,1,1868.22,1868.22,completed,2023-08-16
ORD-11344,CUST-0002,PROD-113,CH-02,2023-06-26,2,2239.31,4478.62,completed,2023-07-04
ORD-11345,CUST-0165,PROD-125,CH-03,2023-08-01,1,2577.58,2577.58,cancelled,
ORD-11346,CUST-0393,PROD-108,CH-02,2023-10-09,2,2898.12,5796.24,completed,2023-10-16
ORD-11347,CUST-0233,PROD-120,CH-01,2022-06-02,2,1732.27,3464.54,completed,2022-06-10
ORD-11348,CUST-0126,PROD-135,CH-01,2021-08-07,2,1649.8,3299.6,completed,2021-08-12
ORD-11349,CUST-0224,PROD-111,CH-01,2022-11-28,2,3494.37,6988.74,completed,2022-12-01
ORD-11350,CUST-0275,PROD-110,CH-03,2022-06-07,1,2635.02,2635.02,completed,2022-06-12
ORD-11351,CUST-0318,PROD-111,CH-01,2022-07-25,1,3494.37,3494.37,cancelled,
ORD-11352,CUST-0204,PROD-110,CH-01,2021-05-03,1,2635.02,2635.02,completed,2021-05-06
ORD-11353,CUST-0480,PROD-104,CH-01,2022-03-24,1,2837.12,2837.12,completed,2022-03-31
ORD-11354,CUST-0133,PROD-137,CH-01,2022-02-08,2,1872.15,3744.3,completed,2022-02-10
ORD-11355,CUST-0338,PROD-112,CH-03,2023-01-08,1,3413.06,3413.06,completed,2023-01-16
ORD-11356,CUST-0198,PROD-137,CH-02,2023-03-21,2,1872.15,3744.3,completed,2023-03-28
ORD-11357,CUST-0189,PROD-104,CH-02,2023-10-27,1,2837.12,2837.12,completed,2023-10-30
ORD-11358,CUST-0419,PROD-111,CH-01,2022-05-21,1,3494.37,3494.37,completed,2022-05-24
ORD-11359,CUST-0312,PROD-103,CH-02,2022-05-03,2,3714.61,7429.22,completed,2022-05-10
ORD-11360,CUST-0035,PROD-140,CH-02,2021-12-01,1,1752.42,1752.42,completed,2021-12-03
ORD-11361,CUST-0383,PROD-104,CH-02,2023-01-11,2,2837.12,5674.24,completed,2023-01-15
ORD-11362,CUST-0255,PROD-102,CH-02,2022-05-11,4,3124.58,12498.32,completed,2022-05-13
ORD-11363,CUST-0037,PROD-149,CH-01,2021-09-20,1,1190.52,1190.52,completed,2021-09-26
ORD-11364,CUST-0395,PROD-126,CH-01,2023-06-28,1,2119.57,2119.57,cancelled,
ORD-11365,CUST-0165,PROD-112,CH-02,2021-06-01,1,3413.06,3413.06,completed,2021-06-09
ORD-11366,CUST-0447,PROD-131,CH-02,2023-04-19,4,2870.03,11480.12,cancelled,
ORD-11367,CUST-0370,PROD-140,CH-01,2021-06-25,3,1752.42,5257.26,completed,2021-07-04
ORD-11368,CUST-0115,PROD-106,CH-03,2023-05-21,1,3605.58,3605.58,completed,2023-05-23
ORD-11369,CUST-0370,PROD-142,CH-01,2022-04-14,3,1585.41,4756.23,completed,2022-04-21
ORD-11370,CUST-0197,PROD-143,CH-01,2022-11-21,1,2100.35,2100.35,completed,2022-11-29
ORD-11371,CUST-0090,PROD-118,CH-01,2021-02-24,1,1912.21,1912.21,completed,2021-03-01
ORD-11372,CUST-0375,PROD-106,CH-03,2023-09-03,1,3605.58,3605.58,pending,
ORD-11373,CUST-0220,PROD-152,CH-02,2021-07-09,1,1194.35,1194.35,completed,2021-07-12
ORD-11374,CUST-0172,PROD-124,CH-02,2023-11-24,1,2616.01,2616.01,completed,2023-11-29
ORD-11375,CUST-0172,PROD-133,CH-01,2021-07-17,1,1042.17,1042.17,cancelled,
ORD-11376,CUST-0168,PROD-107,CH-01,2023-05-03,2,3718.81,7437.62,cancelled,
ORD-11377,CUST-0258,PROD-108,CH-01,2023-07-31,5,2898.12,14490.6,completed,2023-08-05
ORD-11378,CUST-0269,PROD-114,CH-01,2022-12-28,1,3231.42,3231.42,completed,2022-12-31
ORD-11379,CUST-0163,PROD-148,CH-01,2021-05-24,1,1847.98,1847.98,completed,2021-06-02
ORD-11380,CUST-0406,PROD-108,CH-03,2022-06-22,1,2898.12,2898.12,completed,2022-06-29
ORD-11381,CUST-0133,PROD-135,CH-02,2023-10-13,1,1649.8,1649.8,completed,2023-10-20
ORD-11382,CUST-0242,PROD-120,CH-01,2023-04-25,1,1732.27,1732.27,completed,2023-04-30
ORD-11383,CUST-0268,PROD-128,CH-01,2023-03-15,2,2085.07,4170.14,completed,2023-03-23
ORD-11384,CUST-0178,PROD-107,CH-02,2022-12-05,1,3718.81,3718.81,completed,2022-12-14
ORD-11385,CUST-0223,PROD-104,CH-01,2023-04-16,1,2837.12,2837.12,completed,2023-04-20
ORD-11386,CUST-0131,PROD-108,CH-01,2023-04-15,1,2898.12,2898.12,completed,2023-04-22
ORD-11387,CUST-0318,PROD-114,CH-01,2021-11-23,3,3231.42,9694.26,completed,2021-12-02
ORD-11388,CUST-0487,PROD-141,CH-01,2022-06-21,3,1788.8,5366.4,completed,2022-06-25
ORD-11389,CUST-0316,PROD-123,CH-01,2022-05-16,5,1828.62,9143.1,completed,2022-05-19
ORD-11390,CUST-0105,PROD-107,CH-01,2021-09-18,3,3718.81,11156.43,completed,2021-09-23
ORD-11391,CUST-0441,PROD-155,CH-03,2021-12-06,1,469.35,469.35,completed,2021-12-11
ORD-11392,CUST-0027,PROD-105,CH-01,2023-06-05,2,3221.29,6442.58,completed,2023-06-10
ORD-11393,CUST-0140,PROD-131,CH-03,2023-04-10,1,2870.03,2870.03,completed,2023-04-17
ORD-11394,CUST-0165,PROD-113,CH-02,2023-01-30,2,2239.31,4478.62,completed,2023-02-03
ORD-11395,CUST-0111,PROD-110,CH-02,2021-04-29,1,2635.02,2635.02,pending,
ORD-11396,CUST-0097,PROD-110,CH-02,2023-05-05,2,2635.02,5270.04,completed,2023-05-12
ORD-11397,CUST-0126,PROD-107,CH-01,2021-09-10,3,3718.81,11156.43,completed,2021-09-17
ORD-11398,CUST-0337,PROD-109,CH-02,2021-05-25,2,2552.17,5104.34,completed,2021-06-02
ORD-11399,CUST-0062,PROD-105,CH-01,2021-01-03,2,3221.29,6442.58,completed,2021-01-09
ORD-11400,CUST-0354,PROD-107,CH-01,2022-06-20,1,3718.81,3718.81,completed,2022-06-29
ORD-11401,CUST-0080,PROD-122,CH-01,2022-10-01,1,2788.03,2788.03,refunded,2022-10-04
ORD-11402,CUST-0316,PROD-107,CH-02,2022-01-18,1,3718.81,3718.81,cancelled,
ORD-11403,CUST-0337,PROD-125,CH-01,2021-04-17,4,2577.58,10310.32,completed,2021-04-25
ORD-11404,CUST-0302,PROD-101,CH-03,2021-07-20,1,2062.47,2062.47,completed,2021-07-26
ORD-11405,CUST-0294,PROD-101,CH-01,2021-10-30,1,2062.47,2062.47,completed,2021-11-05
ORD-11406,CUST-0188,PROD-103,CH-01,2023-09-30,1,3714.61,3714.61,completed,2023-10-07
ORD-11407,CUST-0368,PROD-122,CH-01,2023-04-02,1,2788.03,2788.03,completed,2023-04-06
ORD-11408,CUST-0369,PROD-107,CH-02,2021-03-27,2,3718.81,7437.62,refunded,2021-04-01
ORD-11409,CUST-0123,PROD-141,CH-01,2023-06-21,1,1788.8,1788.8,completed,2023-06-26
ORD-11410,CUST-0293,PROD-112,CH-01,2021-10-24,1,3413.06,3413.06,completed,2021-11-01
ORD-11411,CUST-0448,PROD-111,CH-01,2022-04-24,1,3494.37,3494.37,completed,2022-04-28
ORD-11412,CUST-0383,PROD-128,CH-01,2023-03-03,2,2085.07,4170.14,cancelled,
ORD-11413,CUST-0224,PROD-145,CH-01,2023-04-05,1,2094.18,2094.18,completed,2023-04-12
ORD-11414,CUST-0402,PROD-128,CH-01,2021-12-17,1,2085.07,2085.07,completed,2021-12-22
ORD-11415,CUST-0058,PROD-126,CH-02,2022-01-26,2,2119.57,4239.14,completed,2022-01-30
